"","sex","birth","marriage","religion","income","code_job","code_region"
"8070",1,1971,1,1,NA,281,2
"8071",2,1971,1,1,16,314,2
"8072",1,2001,0,1,NA,NA,2
"8073",1,2004,0,1,NA,NA,2
"8074",1,1966,1,2,439,231,2
"8075",2,1975,1,2,NA,NA,2
"8076",1,2002,0,2,NA,NA,2
"8077",1,2007,0,2,NA,NA,2
"8078",2,1954,5,1,150,822,2
"8079",2,1926,2,1,NA,NA,2
"8080",1,1970,1,1,NA,423,2
"8081",2,1980,1,1,NA,NA,2
"8082",1,2006,0,1,NA,NA,2
"8083",1,2008,0,1,NA,NA,2
"8084",2,1942,2,1,NA,NA,1
"8085",1,1970,5,2,230,521,1
"8086",1,1960,1,2,NA,521,2
"8087",2,1963,1,2,NA,521,2
"8088",2,1994,5,2,NA,NA,2
"8089",1,1996,5,2,NA,NA,2
"8090",1,1929,1,2,NA,NA,2
"8091",2,1937,1,2,NA,NA,2
"8092",1,1931,2,1,NA,NA,2
"8093",1,1965,1,2,1020.8,132,2
"8094",2,1967,1,2,NA,NA,2
"8095",2,1990,5,2,NA,NA,2
"8096",1,1994,5,2,50,521,2
"8097",2,1938,2,2,NA,NA,2
"8098",1,1960,1,1,423.3,311,2
"8099",2,1966,1,1,56,421,2
"8100",2,1989,5,1,NA,NA,2
"8101",1,1991,5,1,NA,NA,2
"8102",1,1964,1,2,307.2,873,2
"8103",2,1969,1,2,NA,NA,2
"8104",1,1992,5,2,NA,NA,2
"8105",1,1993,1,2,135,1012,2
"8106",2,1992,1,2,NA,NA,2
"8107",1,2012,0,2,NA,NA,2
"8108",1,1963,1,2,547.5,131,2
"8109",2,1966,1,2,546.7,131,2
"8110",2,1992,5,2,NA,NA,2
"8111",1,1996,5,2,NA,NA,2
"8112",1,1975,1,2,572.5,252,2
"8113",2,1977,1,2,NA,NA,2
"8114",1,2005,0,2,NA,NA,2
"8115",1,2008,0,2,NA,NA,2
"8116",1,1975,1,2,320.3,312,2
"8117",2,1975,1,2,235,510,2
"8118",1,2000,0,2,NA,NA,2
"8119",1,2002,0,2,NA,NA,2
"8120",1,1963,3,1,NA,274,2
"8121",1,1997,0,1,NA,NA,2
"8122",2,1933,2,1,NA,NA,2
"8123",1,1940,1,2,NA,611,2
"8124",2,1942,1,2,NA,611,2
"8125",2,1974,5,2,375,313,2
"8126",2,1978,5,2,500,320,2
"8127",1,1956,1,2,NA,792,2
"8128",2,1955,1,2,NA,421,2
"8129",2,1935,2,1,NA,NA,2
"8130",1,1974,1,1,200,910,2
"8131",2,1944,2,1,NA,930,2
"8132",2,1978,1,1,NA,NA,2
"8133",1,1934,3,1,NA,NA,2
"8134",2,1945,1,2,97.2,941,2
"8135",1,1928,1,1,NA,611,2
"8136",2,1932,1,2,NA,611,2
"8137",2,1956,2,1,NA,NA,2
"8138",1,1980,5,1,135.8,930,2
"8139",1,1982,5,1,145.8,930,2
"8140",2,1945,2,2,NA,611,2
"8141",1,1945,1,2,NA,611,2
"8142",2,1947,1,2,NA,611,2
"8143",2,1938,2,1,NA,NA,6
"8144",1,1969,1,1,281,248,6
"8145",2,1969,1,1,556.6,252,6
"8146",2,1998,0,1,NA,NA,6
"8147",1,2001,0,1,NA,NA,6
"8148",1,1933,1,2,NA,611,2
"8149",2,1931,1,1,NA,NA,2
"8150",2,1940,2,2,NA,NA,2
"8151",2,1940,2,1,NA,NA,2
"8152",2,1936,2,2,NA,NA,1
"8153",1,1936,1,2,NA,611,2
"8154",2,1939,1,2,NA,611,2
"8155",1,1938,1,1,NA,611,1
"8156",2,1941,1,1,NA,NA,1
"8157",1,1995,5,1,NA,NA,1
"8158",2,1994,5,1,NA,NA,1
"8159",1,1942,1,2,NA,611,2
"8160",2,1945,1,2,NA,611,2
"8161",2,1930,2,1,NA,NA,2
"8162",2,1941,2,1,NA,NA,2
"8163",2,1935,2,2,NA,NA,2
"8164",2,1967,2,2,109.3,259,2
"8165",1,1999,0,2,NA,NA,2
"8166",1,2003,0,1,NA,NA,2
"8167",2,1926,2,1,NA,NA,1
"8168",1,1961,1,2,NA,611,2
"8169",2,1962,1,2,NA,441,2
"8170",1,1988,5,2,NA,442,2
"8171",1,1953,1,2,140,942,2
"8172",2,1953,1,2,NA,611,2
"8173",1,1932,1,2,NA,NA,2
"8174",2,1947,1,2,20,951,2
"8175",2,1931,2,2,NA,NA,5
"8176",2,1965,1,1,170.4,952,5
"8177",1,1961,1,1,24.8,999,5
"8178",1,1990,5,1,NA,NA,5
"8179",2,1994,5,1,120,953,5
"8180",1,1943,1,2,140,942,2
"8181",2,1948,1,2,NA,442,2
"8182",2,1975,1,1,NA,NA,5
"8183",1,1973,1,1,NA,910,5
"8184",2,1940,2,2,NA,611,2
"8185",2,1970,5,2,NA,NA,2
"8186",1,1978,1,2,200,910,2
"8187",2,1980,1,1,NA,NA,2
"8188",1,2006,0,1,NA,NA,2
"8189",1,2010,0,1,NA,NA,2
"8190",1,1968,5,2,NA,NA,2
"8191",2,1932,2,2,NA,NA,2
"8192",1,1941,1,2,NA,611,2
"8193",2,1945,1,2,NA,611,2
"8194",1,1946,1,2,130,942,2
"8195",2,1952,1,2,NA,611,2
"8196",1,1943,1,2,NA,611,2
"8197",2,1953,1,2,NA,611,2
"8198",1,1935,1,2,NA,NA,2
"8199",2,1945,1,2,NA,NA,2
"8200",1,1930,1,2,NA,630,2
"8201",2,1943,1,2,NA,NA,2
"8202",2,1926,2,2,NA,NA,2
"8203",2,1950,3,1,NA,611,2
"8204",1,1932,2,1,NA,NA,2
"8205",1,1937,1,1,NA,NA,6
"8206",2,1942,1,1,20,953,6
"8207",1,1970,5,1,NA,NA,6
"8208",1,1962,1,2,453.7,311,6
"8209",2,1963,1,2,160.8,313,6
"8210",1,1989,5,2,NA,NA,6
"8211",2,1993,5,2,NA,953,6
"8212",1,1950,1,1,NA,274,6
"8213",2,1958,1,1,125,251,6
"8214",2,1979,5,1,266.7,313,6
"8215",1,1982,5,1,270,251,6
"8216",1,1957,1,1,541.6,231,6
"8217",2,1960,1,1,NA,NA,6
"8218",2,1988,5,2,166.7,773,1
"8219",2,1990,5,2,180,312,1
"8220",1,1971,1,2,654,312,1
"8221",2,1975,1,2,350.8,311,1
"8222",1,1998,0,2,NA,NA,1
"8223",2,1953,2,2,NA,NA,1
"8224",1,1960,1,1,316.7,139,6
"8225",2,1969,1,1,NA,NA,6
"8226",1,2000,0,1,NA,NA,6
"8227",2,2004,0,1,NA,NA,6
"8228",1,1966,1,2,708.3,251,3
"8229",2,1971,1,2,NA,NA,3
"8230",2,2000,0,2,NA,NA,3
"8231",1,2003,0,2,NA,NA,3
"8232",1,1975,1,1,500,1011,2
"8233",2,1976,1,1,NA,NA,2
"8234",2,2007,0,1,NA,NA,2
"8235",2,2009,0,1,NA,NA,2
"8236",2,2012,0,1,NA,NA,2
"8237",1,1934,3,2,NA,NA,6
"8238",2,1937,2,1,NA,NA,6
"8239",1,1943,1,2,NA,NA,6
"8240",2,1949,1,1,NA,NA,6
"8241",1,1947,3,1,NA,710,6
"8242",2,1938,2,2,NA,NA,6
"8243",1,1938,1,2,NA,NA,6
"8244",2,1942,1,1,NA,NA,6
"8245",1,1964,3,2,NA,NA,6
"8246",1,1980,5,2,90,953,6
"8247",1,1964,1,2,582.2,411,6
"8248",2,1962,1,2,NA,NA,6
"8249",2,1989,5,2,NA,NA,6
"8250",1,1992,5,2,NA,NA,6
"8251",1,1970,1,2,450,311,6
"8252",2,1970,1,2,465,311,6
"8253",1,1999,0,2,NA,NA,6
"8254",1,2002,0,2,NA,NA,6
"8255",1,1968,1,1,363,311,6
"8256",2,1972,1,1,NA,NA,6
"8257",1,1998,0,2,NA,NA,6
"8258",1,2001,0,2,NA,NA,6
"8259",1,1945,1,2,NA,611,6
"8260",2,1950,1,1,NA,611,6
"8261",1,1970,1,1,100,612,7
"8262",2,1970,1,1,135,247,7
"8263",1,2000,0,1,NA,NA,7
"8264",2,2002,0,1,NA,NA,7
"8265",1,1973,3,2,NA,922,6
"8266",1,1945,1,1,131.9,999,6
"8267",2,1949,1,2,137.2,952,6
"8268",1,1978,5,2,176.8,922,6
"8269",1,1974,5,2,263.5,864,6
"8270",1,1975,1,1,583,120,5
"8271",2,1975,1,1,NA,NA,5
"8272",1,2002,0,1,NA,NA,5
"8273",1,2006,0,1,NA,NA,5
"8274",1,1972,1,2,243.3,312,6
"8275",2,1975,1,2,250,313,6
"8276",1,2004,0,2,NA,NA,6
"8277",1,2011,0,2,NA,NA,6
"8278",1,1975,1,2,353.3,312,6
"8279",2,1978,1,1,NA,NA,6
"8280",2,2005,0,2,NA,NA,6
"8281",2,2008,0,2,NA,NA,6
"8282",1,1962,1,2,NA,521,6
"8283",2,1964,1,2,NA,521,6
"8284",1,1998,0,2,NA,NA,6
"8285",2,1954,2,1,NA,611,6
"8286",2,1934,2,1,NA,NA,6
"8287",2,1921,2,1,NA,611,6
"8288",1,1980,5,2,NA,NA,6
"8289",1,1977,5,2,NA,NA,6
"8290",1,1939,1,2,NA,611,6
"8291",2,1938,1,2,NA,NA,6
"8292",1,1939,1,1,NA,NA,1
"8293",2,1942,1,1,NA,NA,1
"8294",1,1938,1,1,NA,NA,6
"8295",2,1941,1,1,NA,611,6
"8296",2,1954,2,1,NA,NA,6
"8297",2,1982,1,2,161,243,2
"8298",1,1984,1,2,300,1012,2
"8299",1,2009,0,2,NA,NA,2
"8300",2,2011,0,2,NA,NA,2
"8301",1,1975,3,2,NA,NA,6
"8302",1,2003,0,2,NA,NA,6
"8303",1,2007,0,2,NA,NA,6
"8304",1,1965,1,2,541.7,411,6
"8305",2,1960,1,2,NA,NA,6
"8306",1,1994,5,2,NA,NA,6
"8307",1,1998,0,2,NA,NA,6
"8308",1,1970,3,2,510,442,6
"8309",1,1961,1,2,680,223,6
"8310",2,1966,1,2,120,432,6
"8311",1,1956,1,1,NA,611,4
"8312",2,1957,1,1,86.7,421,4
"8313",1,1956,1,1,130,942,6
"8314",2,1960,1,1,NA,521,6
"8315",2,1984,5,1,180,320,6
"8316",1,1971,1,2,400,311,6
"8317",2,1973,1,2,NA,NA,6
"8318",2,2002,0,2,NA,NA,6
"8319",2,1949,2,1,NA,NA,6
"8320",2,1949,2,1,130,941,6
"8321",1,1980,5,1,150,761,6
"8322",1,1970,1,1,200,922,6
"8323",2,1971,1,1,112.5,422,6
"8324",2,2002,0,1,NA,NA,6
"8325",1,2003,0,1,NA,NA,6
"8326",1,2011,0,1,NA,NA,6
"8327",1,1966,1,1,NA,248,6
"8328",2,1970,1,1,NA,NA,6
"8329",1,2001,0,1,NA,NA,6
"8330",1,2003,0,1,NA,NA,6
"8331",1,2008,0,1,NA,NA,6
"8332",1,1956,1,2,NA,611,6
"8333",2,1961,3,1,NA,NA,6
"8334",2,1958,1,2,100,930,6
"8335",1,1935,1,1,NA,NA,6
"8336",2,1935,1,1,NA,NA,6
"8337",2,1947,2,1,NA,NA,6
"8338",1,1976,1,2,489.8,762,6
"8339",2,1982,1,2,129.3,247,6
"8340",2,2010,0,2,NA,NA,6
"8341",2,1936,2,1,NA,NA,6
"8342",1,1923,2,1,NA,NA,6
"8343",2,1933,2,2,NA,NA,6
"8344",1,1935,1,1,NA,NA,6
"8345",2,1935,1,1,NA,NA,6
"8346",1,1936,1,1,20,941,6
"8347",2,1945,1,1,NA,NA,6
"8348",1,1928,2,2,NA,NA,6
"8349",1,1971,5,2,227,891,6
"8350",2,1960,1,2,NA,611,6
"8351",2,1982,1,2,NA,NA,6
"8352",1,1986,5,2,210,942,6
"8353",1,1948,1,2,NA,NA,6
"8354",1,1982,1,1,400,510,6
"8355",1,1967,1,1,216.1,875,6
"8356",2,1959,1,1,108,930,6
"8357",1,1994,1,1,91,999,6
"8358",2,1996,5,1,NA,864,6
"8359",1,1943,1,2,NA,NA,6
"8360",2,1950,1,2,NA,NA,6
"8361",1,1959,1,2,194,930,6
"8362",2,1960,1,2,NA,611,6
"8363",1,1999,0,2,NA,NA,6
"8364",1,1987,5,2,NA,772,6
"8365",1,1956,1,1,NA,NA,6
"8366",2,1963,1,1,210,822,6
"8367",1,1990,5,1,NA,NA,6
"8368",2,1933,2,1,NA,611,6
"8369",2,1947,2,2,NA,NA,6
"8370",2,1967,3,2,67.5,953,6
"8371",2,1970,2,2,136,247,6
"8372",2,1990,5,2,102,246,6
"8373",2,1999,0,2,NA,NA,6
"8374",2,1999,0,2,NA,NA,6
"8375",2,1941,2,1,NA,611,6
"8376",1,1951,1,2,NA,NA,6
"8377",2,1954,1,2,NA,611,6
"8378",2,1976,5,2,NA,NA,6
"8379",2,1944,2,1,NA,611,6
"8380",1,1977,1,2,458.3,320,6
"8381",1,1980,1,2,391.6,320,6
"8382",2,1976,1,1,NA,NA,6
"8383",2,2008,0,2,NA,NA,6
"8384",2,1981,1,2,NA,NA,6
"8385",1,2011,0,2,NA,NA,6
"8386",1,2012,0,2,NA,NA,6
"8387",1,1959,1,1,NA,611,6
"8388",2,1966,1,1,525,253,6
"8389",2,1995,5,1,NA,NA,6
"8390",1,1998,0,1,NA,NA,6
"8391",1,2002,0,1,NA,NA,6
"8392",1,1966,1,1,833.3,530,6
"8393",2,1966,1,1,416.7,530,6
"8394",2,1992,5,1,NA,NA,6
"8395",1,1996,5,1,NA,NA,6
"8396",2,1928,2,1,NA,NA,1
"8397",1,1950,1,1,NA,873,1
"8398",2,1955,1,1,NA,951,1
"8399",1,1978,5,1,244.2,922,1
"8400",2,1954,1,1,NA,611,6
"8401",1,1931,2,2,NA,NA,6
"8402",1,1944,1,1,NA,613,6
"8403",2,1954,1,1,45,951,6
"8404",1,1943,1,2,NA,NA,6
"8405",2,1944,1,2,NA,611,6
"8406",1,1945,1,1,NA,NA,6
"8407",2,1947,1,1,NA,NA,6
"8408",2,1933,2,1,NA,611,6
"8409",1,1935,1,1,NA,611,6
"8410",2,1939,1,1,NA,611,6
"8411",1,1961,1,1,NA,875,6
"8412",2,1986,1,2,NA,NA,2
"8413",2,1962,1,1,NA,313,6
"8414",1,2008,0,1,NA,NA,6
"8415",1,1984,1,2,295,772,2
"8416",1,2012,0,2,NA,NA,2
"8417",1,1957,1,1,NA,611,6
"8418",2,1959,1,1,133.6,441,6
"8419",2,2001,0,1,NA,NA,6
"8420",1,1953,3,2,160,753,6
"8421",1,1977,1,2,501,312,2
"8422",2,1965,1,2,150,521,2
"8423",1,1962,1,1,483.3,252,6
"8424",2,1963,1,1,508.3,252,6
"8425",1,1993,5,1,NA,NA,6
"8426",1,1971,1,1,430,1012,6
"8427",2,1975,1,1,NA,NA,6
"8428",2,1999,0,1,NA,NA,6
"8429",2,2001,0,1,NA,NA,6
"8430",2,2004,0,1,NA,NA,6
"8431",1,1964,1,1,NA,521,6
"8432",2,1964,1,1,NA,521,6
"8433",2,1993,5,1,NA,NA,6
"8434",1,1970,1,2,NA,792,6
"8435",2,1972,1,2,80,521,6
"8436",1,2002,0,2,NA,NA,6
"8437",1,2004,0,2,NA,NA,6
"8438",1,1975,1,1,363.8,1012,6
"8439",2,1975,3,2,188,247,6
"8440",1,2000,0,2,NA,NA,6
"8441",2,2002,0,2,NA,NA,6
"8442",2,1940,2,2,NA,NA,6
"8443",2,1971,3,2,90,922,6
"8444",2,2004,0,2,NA,NA,6
"8445",2,1934,2,1,NA,NA,6
"8446",1,1938,1,2,NA,NA,6
"8447",2,1940,1,2,NA,611,6
"8448",1,1976,1,2,220,862,6
"8449",2,1979,1,2,129,313,6
"8450",2,2001,0,2,NA,NA,6
"8451",2,2004,0,2,NA,NA,6
"8452",1,2005,0,2,NA,NA,6
"8453",1,1980,1,2,347.2,1012,6
"8454",2,1982,1,2,NA,NA,6
"8455",2,2007,0,2,NA,NA,6
"8456",1,1981,1,2,338.3,1012,6
"8457",2,1979,1,2,NA,NA,6
"8458",2,2005,0,2,NA,NA,6
"8459",2,2007,0,2,NA,NA,6
"8460",2,2010,0,2,NA,NA,6
"8461",1,1974,1,1,430,1012,6
"8462",2,1976,1,1,178,247,6
"8463",2,2003,0,1,NA,NA,6
"8464",2,2012,0,1,NA,NA,6
"8465",1,1983,1,2,360,1012,6
"8466",2,1986,1,2,NA,NA,6
"8467",1,2005,0,2,NA,NA,6
"8468",2,2012,0,2,NA,NA,6
"8469",1,2013,0,2,NA,NA,6
"8470",1,1974,1,2,421.6,311,3
"8471",2,1974,1,2,NA,NA,3
"8472",1,2001,0,2,NA,NA,3
"8473",2,2005,0,2,NA,NA,3
"8474",1,1982,1,2,362.3,1012,6
"8475",2,1982,1,1,NA,NA,6
"8476",2,2004,0,1,NA,NA,6
"8477",2,2006,0,1,NA,NA,6
"8478",1,1978,1,2,325,1012,6
"8479",2,1978,1,2,NA,NA,6
"8480",1,2006,0,2,NA,NA,6
"8481",2,2010,0,2,NA,NA,6
"8482",1,1980,1,2,361.7,1012,6
"8483",2,1981,1,2,NA,NA,6
"8484",1,2008,0,2,NA,NA,6
"8485",2,2012,0,2,NA,NA,6
"8486",1,1971,1,1,375,1012,2
"8487",2,1978,1,1,NA,NA,2
"8488",1,2007,0,1,NA,NA,2
"8489",1,2009,0,1,NA,NA,2
"8490",1,2011,0,1,NA,NA,2
"8491",1,1970,1,1,480,1012,6
"8492",2,1975,1,1,NA,NA,6
"8493",2,2010,0,1,NA,NA,6
"8494",1,1980,1,2,270.7,1012,6
"8495",2,1980,1,2,NA,530,6
"8496",1,2002,0,2,NA,NA,6
"8497",2,2003,0,2,NA,NA,6
"8498",1,1954,1,2,NA,611,6
"8499",2,1962,1,1,193,247,6
"8500",1,1984,5,2,200,312,1
"8501",1,1958,1,2,314.2,942,6
"8502",2,1960,1,2,NA,611,6
"8503",1,1938,1,2,NA,611,6
"8504",2,1939,1,2,NA,611,6
"8505",1,1952,1,1,NA,875,6
"8506",2,1954,1,1,NA,611,6
"8507",1,1982,1,2,350,521,6
"8508",2,1981,1,2,60,530,6
"8509",1,2008,0,2,NA,NA,6
"8510",2,2012,0,2,NA,NA,6
"8511",2,1930,2,2,NA,NA,2
"8512",1,1956,1,2,240.8,999,2
"8513",2,1959,1,2,110,421,2
"8514",2,1992,5,2,NA,NA,2
"8515",1,1943,1,1,NA,611,6
"8516",2,1946,1,1,NA,NA,6
"8517",2,1948,4,1,NA,NA,6
"8518",1,2004,0,2,NA,NA,6
"8519",1,1955,1,2,NA,422,6
"8520",2,1955,1,2,70,941,6
"8521",1,1947,1,1,NA,611,6
"8522",2,1957,1,1,NA,611,6
"8523",1,1942,1,1,NA,611,6
"8524",2,1944,1,1,NA,611,6
"8525",2,1941,2,2,NA,NA,6
"8526",1,1947,1,2,NA,611,6
"8527",2,1956,1,2,NA,NA,6
"8528",1,2003,0,2,NA,NA,6
"8529",2,2004,0,2,NA,NA,6
"8530",2,1941,2,2,NA,NA,6
"8531",2,1932,2,1,NA,NA,6
"8532",1,1967,1,2,263,751,6
"8533",2,1968,1,2,142.8,799,6
"8534",2,1991,5,2,40,442,6
"8535",2,1992,5,2,40,314,6
"8536",1,1995,5,2,110,314,6
"8537",1,1944,1,1,NA,NA,6
"8538",2,1948,1,1,NA,NA,6
"8539",1,1937,1,2,NA,611,6
"8540",2,1938,1,2,NA,611,6
"8541",2,1938,2,1,NA,NA,6
"8542",2,1926,2,1,NA,NA,6
"8543",1,1954,1,2,NA,611,6
"8544",2,1957,1,1,NA,NA,6
"8545",1,1945,1,2,70.9,942,6
"8546",2,1950,1,1,NA,611,6
"8547",1,1960,1,2,NA,NA,6
"8548",1,1999,0,2,NA,NA,6
"8549",2,2001,0,2,NA,NA,6
"8550",2,1955,1,2,140,941,6
"8551",2,1934,2,2,NA,NA,6
"8552",1,1964,5,2,NA,611,6
"8553",2,1936,2,2,NA,611,6
"8554",1,1928,1,2,NA,NA,6
"8555",2,1933,1,1,NA,NA,6
"8556",2,1952,3,1,NA,NA,6
"8557",2,2000,0,2,NA,NA,6
"8558",2,1929,4,2,NA,NA,6
"8559",1,1963,1,2,NA,521,6
"8560",2,1970,1,2,NA,521,6
"8561",2,1996,5,2,NA,NA,6
"8562",1,1947,1,2,NA,NA,6
"8563",2,1956,1,2,NA,NA,6
"8564",2,1942,3,2,NA,NA,6
"8565",1,1954,1,1,420.8,311,6
"8566",2,1957,1,1,NA,NA,6
"8567",2,1982,1,2,NA,NA,1
"8568",2,1985,5,1,325,243,2
"8569",1,1991,5,1,NA,NA,6
"8570",1,1983,1,2,212.5,521,1
"8571",1,1964,1,2,NA,873,6
"8572",2,1967,1,1,67.5,530,6
"8573",1,1999,0,1,NA,NA,6
"8574",2,2002,0,1,NA,NA,6
"8575",1,1962,1,2,621.3,252,6
"8576",2,1963,1,2,633.3,252,6
"8577",2,1990,5,2,230,252,1
"8578",1,1993,5,2,NA,NA,6
"8579",1,1946,1,1,NA,873,6
"8580",2,1943,1,1,NA,611,6
"8581",2,1940,2,2,NA,NA,6
"8582",1,1942,1,2,NA,NA,6
"8583",2,1944,1,1,NA,NA,6
"8584",1,1979,1,2,NA,773,6
"8585",2,1980,1,2,285,243,6
"8586",1,2008,0,2,NA,NA,6
"8587",2,2010,0,2,NA,NA,6
"8588",2,1939,2,1,20,941,6
"8589",1,1998,0,2,NA,NA,6
"8590",2,2000,0,2,NA,NA,6
"8591",1,1970,3,2,218.3,753,6
"8592",1,1932,1,1,NA,NA,6
"8593",2,1937,1,1,NA,NA,6
"8594",1,1939,1,2,NA,611,6
"8595",2,1944,1,2,NA,611,6
"8596",2,1939,2,1,NA,NA,6
"8597",2,1939,2,2,NA,NA,6
"8598",2,1979,3,2,NA,953,6
"8599",1,2003,0,2,NA,NA,6
"8600",2,1949,2,1,NA,NA,6
"8601",2,1940,2,1,NA,NA,6
"8602",1,1938,1,2,NA,611,6
"8603",2,1938,1,2,NA,NA,6
"8604",2,1944,2,2,NA,521,6
"8605",2,1946,2,1,20,952,6
"8606",1,1964,1,2,433.3,311,6
"8607",2,1968,1,1,525,320,6
"8608",2,2002,0,2,NA,NA,6
"8609",2,2004,0,2,NA,NA,6
"8610",1,1957,1,1,310,881,6
"8611",2,1958,1,1,159.7,246,6
"8612",1,1989,5,2,78,442,6
"8613",1,1973,1,2,425,311,6
"8614",2,1975,1,2,177.7,314,6
"8615",2,1998,0,2,NA,NA,6
"8616",1,1999,0,2,NA,NA,6
"8617",1,1968,1,1,400,411,6
"8618",2,1975,1,1,NA,259,6
"8619",2,2002,0,1,NA,NA,6
"8620",1,2005,0,1,NA,NA,6
"8621",1,1938,1,1,NA,NA,6
"8622",2,1941,1,1,NA,NA,6
"8623",1,1974,5,1,192,313,6
"8624",2,1957,1,1,100,441,6
"8625",1,1948,1,1,NA,422,6
"8626",1,1976,1,1,140,854,6
"8627",2,1975,1,1,90,259,6
"8628",2,2002,0,1,NA,NA,6
"8629",1,2003,0,1,NA,NA,6
"8630",2,1949,3,1,NA,NA,6
"8631",2,1995,5,2,60,953,2
"8632",1,1997,0,2,NA,NA,6
"8633",1,1968,1,2,NA,530,6
"8634",2,1972,1,1,106,313,6
"8635",1,2004,0,2,NA,NA,6
"8636",1,2006,0,2,NA,NA,6
"8637",1,1970,3,2,180,873,2
"8638",2,1932,2,2,NA,NA,6
"8639",1,1967,5,1,150,873,6
"8640",1,1932,1,1,NA,611,6
"8641",2,1933,1,1,NA,611,6
"8642",1,1939,1,2,NA,NA,6
"8643",2,1947,1,1,20,941,6
"8644",1,1967,5,1,136,910,6
"8645",1,1963,5,2,NA,NA,6
"8646",1,1962,1,2,NA,910,6
"8647",2,1967,1,2,98,710,6
"8648",2,1994,5,2,NA,NA,6
"8649",2,1995,5,2,NA,NA,6
"8650",1,1997,0,2,NA,NA,6
"8651",2,1946,2,1,NA,NA,6
"8652",1,1933,1,2,NA,611,6
"8653",2,1937,1,2,NA,611,6
"8654",2,1946,2,2,NA,999,6
"8655",1,1957,1,1,NA,773,6
"8656",2,1968,1,1,NA,611,6
"8657",1,1935,1,2,NA,611,6
"8658",2,1935,1,2,NA,611,6
"8659",1,1952,1,1,NA,611,6
"8660",2,1953,1,1,NA,611,6
"8661",2,1931,2,2,NA,611,6
"8662",1,1930,2,2,NA,NA,6
"8663",1,1934,1,2,NA,611,6
"8664",2,1934,1,2,NA,611,6
"8665",1,1926,1,1,NA,NA,6
"8666",2,1930,1,1,NA,NA,6
"8667",2,1931,2,2,NA,NA,6
"8668",2,1930,2,2,NA,NA,6
"8669",1,1934,2,2,NA,NA,6
"8670",1,1933,1,2,NA,NA,6
"8671",1,1934,1,2,NA,611,6
"8672",2,1931,1,2,NA,611,6
"8673",2,1936,2,2,NA,NA,6
"8674",2,1935,2,2,20,941,6
"8675",1,1930,2,2,NA,NA,6
"8676",1,1952,1,2,NA,922,6
"8677",2,1958,1,2,NA,441,6
"8678",1,1982,1,2,277.3,761,6
"8679",2,1986,1,2,NA,NA,6
"8680",2,2011,0,2,NA,NA,6
"8681",2,2013,0,2,NA,NA,6
"8682",2,1951,2,1,69,941,6
"8683",1,1958,1,1,NA,NA,2
"8684",2,1959,1,1,193.5,952,2
"8685",1,1950,1,2,NA,611,6
"8686",2,1957,1,2,142.9,941,6
"8687",1,1989,5,2,225,753,6
"8688",1,1952,5,1,NA,910,6
"8689",1,1962,1,2,102.5,922,6
"8690",2,1962,1,2,NA,441,6
"8691",2,1992,5,2,NA,NA,6
"8692",1,1940,1,2,NA,611,6
"8693",2,1950,1,2,NA,611,6
"8694",1,1919,1,1,NA,611,6
"8695",2,1926,1,1,NA,NA,6
"8696",1,1965,5,1,NA,941,6
"8697",1,1943,1,1,NA,521,6
"8698",2,1948,1,1,150,710,6
"8699",1,1976,5,2,NA,NA,6
"8700",1,1937,1,1,NA,NA,6
"8701",2,1942,1,1,NA,NA,6
"8702",2,1939,2,1,NA,NA,7
"8703",2,1928,2,1,20,999,6
"8704",2,1955,3,2,NA,521,6
"8705",2,1937,2,2,83,930,6
"8706",2,1935,2,2,20,941,6
"8707",1,1957,3,2,80,422,6
"8708",2,1987,5,2,29,941,6
"8709",1,1931,3,1,NA,NA,6
"8710",2,1935,2,1,NA,NA,6
"8711",1,1970,1,1,208,930,6
"8712",2,1980,1,1,NA,NA,6
"8713",1,2005,0,1,NA,NA,6
"8714",2,2007,0,1,NA,NA,6
"8715",1,1975,1,2,NA,152,6
"8716",2,1975,1,2,150,313,6
"8717",1,2003,0,2,NA,NA,6
"8718",2,1969,3,2,547.9,311,2
"8719",1,1997,0,2,NA,NA,2
"8720",1,1999,0,2,NA,NA,2
"8721",1,1961,1,2,238,139,6
"8722",2,1965,1,2,258,930,6
"8723",2,1991,5,2,14,1012,6
"8724",1,1994,5,2,146.33,799,6
"8725",2,1942,2,1,NA,NA,6
"8726",2,1919,2,1,NA,NA,6
"8727",1,1960,1,1,NA,773,6
"8728",2,1962,1,1,152,941,6
"8729",2,1991,5,1,235,521,6
"8730",1,1977,5,1,170,942,6
"8731",2,1952,2,1,112.27,930,6
"8732",1,1965,1,2,NA,743,6
"8733",2,1969,1,2,140.5,314,6
"8734",1,1995,5,2,NA,NA,6
"8735",1,1943,1,1,NA,NA,6
"8736",2,1950,1,1,105.24,930,6
"8737",1,1948,1,2,NA,791,6
"8738",2,1950,1,2,NA,611,6
"8739",2,1976,1,1,NA,247,6
"8740",1,1978,1,1,372.41,312,6
"8741",1,1976,1,1,375,312,6
"8742",1,2006,0,1,NA,NA,6
"8743",2,1980,1,1,145,521,6
"8744",1,2010,0,1,NA,NA,6
"8745",1,1941,1,2,NA,NA,6
"8746",2,1943,1,1,NA,NA,6
"8747",1,1949,1,2,NA,521,6
"8748",2,1955,1,2,NA,521,6
"8749",1,1981,5,2,211,399,1
"8750",1,1962,1,2,NA,875,6
"8751",2,1968,1,1,NA,NA,6
"8752",2,1993,5,1,NA,NA,6
